F_2023,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4723: MACHINE LEARNING,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4723: MACHINE LEARNING,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,
S_2024,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 4303: ADV MODELING & VISUALIZATION,CSCI 4653: ETHICAL HACKING SYS DEFENSE,CSCI 4513: DATA WAREHOUSING,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4623: BIG DATA & HIGH PERF COMPUT,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 4303: ADV MODELING & VISUALIZATION,CSCI 4653: ETHICAL HACKING SYS DEFENSE,CSCI 4513: DATA WAREHOUSING,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4623: BIG DATA & HIGH PERF COMPUT,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,
F_2024,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3323: ROBOTICS DESIGN & DEVELOPMENT,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4723: MACHINE LEARNING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3323: ROBOTICS DESIGN & DEVELOPMENT,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4723: MACHINE LEARNING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,
S_2025,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2443: COMP ORG & MACHINE LANGUAGE,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3013: APPLIED COMPUTATIONAL THINK,CSCI 3053: DATA STRUCTURES,CSCI 3113: FUNDAMENTALS OF SAS PROGRAMG,CSCI 3313: APP DEV FOR MOBILE DEVICES,CSCI 3353: INTERACTIVE DIGITAL ART,CSCI 3503: OPERATING SYSTEMS,CSCI 3513: INFO SYSTEMS PROJECT MGMT,CSCI 3613: ALGORITHIM ANALYSIS & DESIGN,CSCI 4353: ADV INTERACTIVE DIGITAL ART,CSCI 4483: DIGITAL TRUST & PRIVACY,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5133: INFO SECURITY RISK MANAGEMENT,CSCI 5413: DATA COMMUNICATION NETWORKS,CSCI 5423: WEB APPLICATION SECURITY,CSCI 5513: DATA & INFO VISUALIZATION,CSCI 5573: FOUNDATIONS OF DATA SCIENCE,CSCI 5663: STATISTICAL PROGRAMMING,CSCI 5673: BIG DATA: MGMT, ACCESS, & USE,CSCI 5803: DATA WAREHOUSING,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2443: COMP ORG & MACHINE LANGUAGE,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3013: APPLIED COMPUTATIONAL THINK,CSCI 3053: DATA STRUCTURES,CSCI 3113: FUNDAMENTALS OF SAS PROGRAMG,CSCI 3313: APP DEV FOR MOBILE DEVICES,CSCI 3353: INTERACTIVE DIGITAL ART,CSCI 3503: OPERATING SYSTEMS,CSCI 3513: INFO SYSTEMS PROJECT MGMT,CSCI 3613: ALGORITHIM ANALYSIS & DESIGN,CSCI 4353: ADV INTERACTIVE DIGITAL ART,CSCI 4483: DIGITAL TRUST & PRIVACY,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5133: INFO SECURITY RISK MANAGEMENT,CSCI 5413: DATA COMMUNICATION NETWORKS,CSCI 5423: WEB APPLICATION SECURITY,CSCI 5513: DATA & INFO VISUALIZATION,CSCI 5573: FOUNDATIONS OF DATA SCIENCE,CSCI 5663: STATISTICAL PROGRAMMING,CSCI 5673: BIG DATA: MGMT, ACCESS, & USE,CSCI 5803: DATA WAREHOUSING,
F_2025,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4723: MACHINE LEARNING,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4723: MACHINE LEARNING,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,
S_2026,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 4303: ADV MODELING & VISUALIZATION,CSCI 4653: ETHICAL HACKING SYS DEFENSE,CSCI 4513: DATA WAREHOUSING,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4623: BIG DATA & HIGH PERF COMPUT,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3713: FUNDAMENTALS OF CRYPTOGRAPHY,CSCI 4303: ADV MODELING & VISUALIZATION,CSCI 4653: ETHICAL HACKING SYS DEFENSE,CSCI 4513: DATA WAREHOUSING,CSCI 4533: TRENDS & ISSUES IN COMPU SCI,CSCI 4623: BIG DATA & HIGH PERF COMPUT,CSCI 4823: PRINCIPLES OF DATA MINING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,
F_2026,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3323: ROBOTICS DESIGN & DEVELOPMENT,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4723: MACHINE LEARNING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 2513: INFORMATION SECURITY & ETHICS,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3053: DATA STRUCTURES,CSCI 3323: ROBOTICS DESIGN & DEVELOPMENT,CSCI 3413: SOFTWARE ENGINEERING,CSCI 3423: DATABASE MANAGEMENT,CSCI 3441: DIGITAL LOGIC COMP ARCH-LAB,CSCI 3443: DIGITAL LOGIC-COMP ARCHITECT,CSCI 3603: FOUNDATIONS OF DATA SCIENCE,CSCI 3803: WEBSITE DEVELOPMENT,CSCI 4313: NETWORK & DATA COMMUNICATION,CSCI 4343: DIGITAL FORENSICS,CSCI 4723: MACHINE LEARNING,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5123: FOUND INFO SYSTEMS SECURITY,CSCI 5203: DATABASE SYSTEMS,CSCI 5343: COMPUTER FORENSICS,CSCI 5453: USABLE PRIVACY & SECURITY,CSCI 5823: MODELING MACHINE LEARNING,CSCI 5833: DATA MINING & ANALYSIS,
S_2027,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2443: COMP ORG & MACHINE LANGUAGE,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3013: APPLIED COMPUTATIONAL THINK,CSCI 3053: DATA STRUCTURES,CSCI 3113: FUNDAMENTALS OF SAS PROGRAMG,CSCI 3313: APP DEV FOR MOBILE DEVICES,CSCI 3353: INTERACTIVE DIGITAL ART,CSCI 3503: OPERATING SYSTEMS,CSCI 3513: INFO SYSTEMS PROJECT MGMT,CSCI 3613: ALGORITHIM ANALYSIS & DESIGN,CSCI 4353: ADV INTERACTIVE DIGITAL ART,CSCI 4483: DIGITAL TRUST & PRIVACY,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5133: INFO SECURITY RISK MANAGEMENT,CSCI 5413: DATA COMMUNICATION NETWORKS,CSCI 5423: WEB APPLICATION SECURITY,CSCI 5513: DATA & INFO VISUALIZATION,CSCI 5573: FOUNDATIONS OF DATA SCIENCE,CSCI 5663: STATISTICAL PROGRAMMING,CSCI 5673: BIG DATA: MGMT, ACCESS, & USE,CSCI 5803: DATA WAREHOUSING,CSCI 1203: COMPUTER SKILLS DIGITAL WORLD,CSCI 1421: PROG FUNDAMENTALS I-LAB,CSCI 1423: PROGAMMING FUNDAMENTALS I,CSCI 1513: INTRODUCTION TO INFORMATICS,CSCI 2003: SOFTWARE SYS DESIGN & TOOLS,CSCI 2443: COMP ORG & MACHINE LANGUAGE,CSCI 2493: PROGRAMMING FUNDAMENTALS II,CSCI 3002: ADVANCED COMPUTING TECHNOLOGY,CSCI 3013: APPLIED COMPUTATIONAL THINK,CSCI 3053: DATA STRUCTURES,CSCI 3113: FUNDAMENTALS OF SAS PROGRAMG,CSCI 3313: APP DEV FOR MOBILE DEVICES,CSCI 3353: INTERACTIVE DIGITAL ART,CSCI 3503: OPERATING SYSTEMS,CSCI 3513: INFO SYSTEMS PROJECT MGMT,CSCI 3613: ALGORITHIM ANALYSIS & DESIGN,CSCI 4353: ADV INTERACTIVE DIGITAL ART,CSCI 4483: DIGITAL TRUST & PRIVACY,CSCI 5001: PROGRAMMING FOR INFORMATICS,CSCI 5011: INFO SYSTEMS INFRASTRUCTURE,CSCI 5103: FUNDAMENTALS OF INFORMATICS,CSCI 5133: INFO SECURITY RISK MANAGEMENT,CSCI 5413: DATA COMMUNICATION NETWORKS,CSCI 5423: WEB APPLICATION SECURITY,CSCI 5513: DATA & INFO VISUALIZATION,CSCI 5573: FOUNDATIONS OF DATA SCIENCE,CSCI 5663: STATISTICAL PROGRAMMING,CSCI 5673: BIG DATA: MGMT, ACCESS, & USE,CSCI 5803: DATA WAREHOUSING,
